"Measuring program","Site name","Station number","Station name","Latitude","Longitude","Sampling location","Sample date","Sample time","Sample depth","Sample final depth","Sample number","Sample Matrix","Sample Type","Sample Collection","Laboratory","QC Sample (Y/N)","Lab QAQC Batch ID","Analysis method name","Analysis method code","Reporting Detection Limit (RDL)","RDL Unit","Parameter type group","Parameter type name","Parameter sign","Parameter value","Parameter unit symbol","Parameter value and sign","Parameter unit name","Lab Qualifier 1","Lab Qualifier 2","Lab Qualifier 3","Lab Qualifier 4","Sampling comment","Sample remark","Parameter remark","Parameter standard remark","Last modified date and time"
"ABS191","ELLS RIVER","AB07DA3005","AT TOWN OF FORT MCKAY WATER PUMPHOUSE STATION","57.23222000","-111.74361000","Centre","2011-04-19","12:05:00","","","11SWE00982-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.1","ug/L","Minor Elements","Beryllium Dissolved","<","0.00300","µg/l","<0.00300","microgram per litre","","","","","95% still covered by ice, rotting ice. small open lead u/s on LB water fairly turbid. no field readings surveyor dead. COD was analyzed but not required, reason unknown, data left in WDS.","","","","2021-06-02 17:01:31"
"ABS191","ELLS RIVER","AB07DA3005","AT TOWN OF FORT MCKAY WATER PUMPHOUSE STATION","57.23222000","-111.74361000","Centre","2011-04-19","12:05:00","","","11SWE00982-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.1","ug/L","Minor Elements","Beryllium Total Recoverable","","0.0207","µg/l","0.0207","microgram per litre","","","","","95% still covered by ice, rotting ice. small open lead u/s on LB water fairly turbid. no field readings surveyor dead. COD was analyzed but not required, reason unknown, data left in WDS.","","","","2021-06-02 17:01:31"
"ABS191","ELLS RIVER","AB07DA3005","AT TOWN OF FORT MCKAY WATER PUMPHOUSE STATION","57.23222000","-111.74361000","Centre","2011-04-19","12:05:00","","","11SWE00982-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.1","ug/L","Minor Elements","Bismuth Dissolved","<","0.00100","µg/l","<0.00100","microgram per litre","","","","","95% still covered by ice, rotting ice. small open lead u/s on LB water fairly turbid. no field readings surveyor dead. COD was analyzed but not required, reason unknown, data left in WDS.","","","","2021-06-02 17:01:31"
"ABS191","ELLS RIVER","AB07DA3005","AT TOWN OF FORT MCKAY WATER PUMPHOUSE STATION","57.23222000","-111.74361000","Centre","2011-04-19","12:05:00","","","11SWE00982-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.1","ug/L","Minor Elements","Bismuth Total Recoverable","","0.00330","µg/l","0.00330","microgram per litre","","","","","95% still covered by ice, rotting ice. small open lead u/s on LB water fairly turbid. no field readings surveyor dead. COD was analyzed but not required, reason unknown, data left in WDS.","","","","2021-06-02 17:01:31"
"ABS191","ELLS RIVER","AB07DA3005","AT TOWN OF FORT MCKAY WATER PUMPHOUSE STATION","57.23222000","-111.74361000","Centre","2011-04-19","12:05:00","","","11SWE00982-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.8","ug/L","Minor Elements","Boron Dissolved","","56.1","µg/l","56.1","microgram per litre","","","","","95% still covered by ice, rotting ice. small open lead u/s on LB water fairly turbid. no field readings surveyor dead. COD was analyzed but not required, reason unknown, data left in WDS.","","","","2021-06-02 17:01:31"
"ABS191","ELLS RIVER","AB07DA3005","AT TOWN OF FORT MCKAY WATER PUMPHOUSE STATION","57.23222000","-111.74361000","Centre","2011-04-19","12:05:00","","","11SWE00982-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.8","ug/L","Minor Elements","Boron Total Recoverable","","61.1","µg/l","61.1","microgram per litre","","","","","95% still covered by ice, rotting ice. small open lead u/s on LB water fairly turbid. no field readings surveyor dead. COD was analyzed but not required, reason unknown, data left in WDS.","","","","2021-06-02 17:01:31"
"ABS191","ELLS RIVER","AB07DA3005","AT TOWN OF FORT MCKAY WATER PUMPHOUSE STATION","57.23222000","-111.74361000","Centre","2011-04-19","12:05:00","","","11SWE00982-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.1","ug/L","Minor Elements","Cadmium Dissolved","<","0.00200","µg/l","<0.00200","microgram per litre","","","","","95% still covered by ice, rotting ice. small open lead u/s on LB water fairly turbid. no field readings surveyor dead. COD was analyzed but not required, reason unknown, data left in WDS.","","","","2021-06-02 17:01:31"
"ABS191","ELLS RIVER","AB07DA3005","AT TOWN OF FORT MCKAY WATER PUMPHOUSE STATION","57.23222000","-111.74361000","Centre","2011-04-19","12:05:00","","","11SWE00982-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.1","ug/L","Minor Elements","Cadmium Total Recoverable","","0.006","µg/l","0.006","microgram per litre","","","","","95% still covered by ice, rotting ice. small open lead u/s on LB water fairly turbid. no field readings surveyor dead. COD was analyzed but not required, reason unknown, data left in WDS.","","","","2021-06-02 17:01:31"
"ABS191","ELLS RIVER","AB07DA3005","AT TOWN OF FORT MCKAY WATER PUMPHOUSE STATION","57.23222000","-111.74361000","Centre","2011-04-19","12:05:00","","","11SWE00982-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Calculated value","4",".","meq/L","Major Ions","Cations Total","","2.3400","me/L","2.3400","Milliequivalent per litre","","","","","95% still covered by ice, rotting ice. small open lead u/s on LB water fairly turbid. no field readings surveyor dead. COD was analyzed but not required, reason unknown, data left in WDS.","","","","2021-06-02 17:01:31"
"ABS191","ELLS RIVER","AB07DA3005","AT TOWN OF FORT MCKAY WATER PUMPHOUSE STATION","57.23222000","-111.74361000","Centre","2011-04-19","12:05:00","","","11SWE00982-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.3","mg/L","Major Ions","Chlorine Dissolved","<","0.100","mg/l","<0.100","milligram per litre","","","","","95% still covered by ice, rotting ice. small open lead u/s on LB water fairly turbid. no field readings surveyor dead. COD was analyzed but not required, reason unknown, data left in WDS.","","","","2021-06-02 17:01:31"
"ABS191","ELLS RIVER","AB07DA3005","AT TOWN OF FORT MCKAY WATER PUMPHOUSE STATION","57.23222000","-111.74361000","Centre","2011-04-19","12:05:00","","","11SWE00982-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.3","mg/L","Major Ions","Chlorine Total Recoverable","<","0.100","mg/l","<0.100","milligram per litre","","","","","95% still covered by ice, rotting ice. small open lead u/s on LB water fairly turbid. no field readings surveyor dead. COD was analyzed but not required, reason unknown, data left in WDS.","","","","2021-06-02 17:01:31"
"ABS191","ELLS RIVER","AB07DA3005","AT TOWN OF FORT MCKAY WATER PUMPHOUSE STATION","57.23222000","-111.74361000","Centre","2011-04-19","12:05:00","","","11SWE00982-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.3","ug/L","Minor Elements","Chromium Dissolved","<","0.0300","µg/l","<0.0300","microgram per litre","","","","","95% still covered by ice, rotting ice. small open lead u/s on LB water fairly turbid. no field readings surveyor dead. COD was analyzed but not required, reason unknown, data left in WDS.","","","","2021-06-02 17:01:31"
"ABS191","ELLS RIVER","AB07DA3005","AT TOWN OF FORT MCKAY WATER PUMPHOUSE STATION","57.23222000","-111.74361000","Centre","2011-04-19","12:05:00","","","11SWE00982-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.3","ug/L","Minor Elements","Chromium Total Recoverable","","0.590","µg/l","0.590","microgram per litre","","","","","95% still covered by ice, rotting ice. small open lead u/s on LB water fairly turbid. no field readings surveyor dead. COD was analyzed but not required, reason unknown, data left in WDS.","","","","2021-06-02 17:01:31"
"ABS191","ELLS RIVER","AB07DA3005","AT TOWN OF FORT MCKAY WATER PUMPHOUSE STATION","57.23222000","-111.74361000","Centre","2011-04-19","12:05:00","","","11SWE00982-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.1","ug/L","Minor Elements","Cobalt Dissolved","","0.110","µg/l","0.110","microgram per litre","","","","","95% still covered by ice, rotting ice. small open lead u/s on LB water fairly turbid. no field readings surveyor dead. COD was analyzed but not required, reason unknown, data left in WDS.","","","","2021-06-02 17:01:31"
"ABS191","ELLS RIVER","AB07DA3005","AT TOWN OF FORT MCKAY WATER PUMPHOUSE STATION","57.23222000","-111.74361000","Centre","2011-04-19","12:05:00","","","11SWE00982-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.1","ug/L","Minor Elements","Cobalt Total Recoverable","","0.309","µg/l","0.309","microgram per litre","","","","","95% still covered by ice, rotting ice. small open lead u/s on LB water fairly turbid. no field readings surveyor dead. COD was analyzed but not required, reason unknown, data left in WDS.","","","","2021-06-02 17:01:31"
"ABS191","ELLS RIVER","AB07DA3005","AT TOWN OF FORT MCKAY WATER PUMPHOUSE STATION","57.23222000","-111.74361000","Centre","2011-04-19","12:05:00","","","11SWE00982-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","FIELD","N","","Pertaining to field observations of the water body and sample by descriptive code.","3364","","","Routine","Colour (at Site)","","1.0000","CTU","1.0000","CTU","","","","","95% still covered by ice, rotting ice. small open lead u/s on LB water fairly turbid. no field readings surveyor dead. COD was analyzed but not required, reason unknown, data left in WDS.","","","","2021-06-02 17:01:31"
"ABS191","ELLS RIVER","AB07DA3005","AT TOWN OF FORT MCKAY WATER PUMPHOUSE STATION","57.23222000","-111.74361000","Centre","2011-04-19","12:05:00","","","11SWE00982-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.1","ug/L","Minor Elements","Copper Dissolved","","1.07","µg/l","1.07","microgram per litre","","","","","95% still covered by ice, rotting ice. small open lead u/s on LB water fairly turbid. no field readings surveyor dead. COD was analyzed but not required, reason unknown, data left in WDS.","","","","2021-06-02 17:01:31"
"ABS191","ELLS RIVER","AB07DA3005","AT TOWN OF FORT MCKAY WATER PUMPHOUSE STATION","57.23222000","-111.74361000","Centre","2011-04-19","12:05:00","","","11SWE00982-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.1","ug/L","Minor Elements","Copper Total Recoverable","","1.37","µg/l","1.37","microgram per litre","","","","","95% still covered by ice, rotting ice. small open lead u/s on LB water fairly turbid. no field readings surveyor dead. COD was analyzed but not required, reason unknown, data left in WDS.","","","","2021-06-02 17:01:31"
"ABS191","ELLS RIVER","AB07DA3005","AT TOWN OF FORT MCKAY WATER PUMPHOUSE STATION","57.23222000","-111.74361000","Centre","2011-04-19","12:05:00","","","11SWE00982-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Colourimetric analysis","119","0.2","mg/L","Carbon","Carbon Dissolved Organic","","14.0","mg/l","14.0","milligram per litre","","","","","95% still covered by ice, rotting ice. small open lead u/s on LB water fairly turbid. no field readings surveyor dead. COD was analyzed but not required, reason unknown, data left in WDS.","","","","2021-06-02 17:01:31"
"ABS191","ELLS RIVER","AB07DA3005","AT TOWN OF FORT MCKAY WATER PUMPHOUSE STATION","57.23222000","-111.74361000","Centre","2011-04-19","12:05:00","","","11SWE00982-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, ORGANIC ANALYSIS LABORATORY","N","","Hydrocarbons in water are analyzed by gas chromatography/mass spectrometry (GC/MS) (CCME derived).","3319","0.1","ug/L","Hydrocarbons","Ethylbenzene","<","0.10","µg/l","<0.10","microgram per litre","","","","","95% still covered by ice, rotting ice. small open lead u/s on LB water fairly turbid. no field readings surveyor dead. COD was analyzed but not required, reason unknown, data left in WDS.","","","","2021-06-02 17:01:31"
"ABS191","ELLS RIVER","AB07DA3005","AT TOWN OF FORT MCKAY WATER PUMPHOUSE STATION","57.23222000","-111.74361000","Centre","2011-04-19","12:05:00","","","11SWE00982-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","FIELD","N","","Pertaining to field observations of the water body and sample by descriptive code.","3364","","","Field Observations","Flow Estimate","","1.0000","cumec","1.0000","cubic meter per second","","","","","95% still covered by ice, rotting ice. small open lead u/s on LB water fairly turbid. no field readings surveyor dead. COD was analyzed but not required, reason unknown, data left in WDS.","","","","2021-06-02 17:01:31"
"ABS191","ELLS RIVER","AB07DA3005","AT TOWN OF FORT MCKAY WATER PUMPHOUSE STATION","57.23222000","-111.74361000","Centre","2011-04-19","12:05:00","","","11SWE00982-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","FIELD","N","","Pertaining to field observations of the water body and sample by descriptive code.","3364","","","Field Observations","Foam (Visual) At Site","","0.0000","---","0.0000","scalar","","","","","95% still covered by ice, rotting ice. small open lead u/s on LB water fairly turbid. no field readings surveyor dead. COD was analyzed but not required, reason unknown, data left in WDS.","","","","2021-06-02 17:01:31"
"ABS191","ELLS RIVER","AB07DA3005","AT TOWN OF FORT MCKAY WATER PUMPHOUSE STATION","57.23222000","-111.74361000","Centre","2011-04-19","12:05:00","","","11SWE00982-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total hardness by calculated method","423","0.01","mg/L","Major Ions","Hardness Total (Calcd.) CaCO3","","81.3","mg/l","81.3","milligram per litre","","","","","95% still covered by ice, rotting ice. small open lead u/s on LB water fairly turbid. no field readings surveyor dead. COD was analyzed but not required, reason unknown, data left in WDS.","","","","2021-06-02 17:01:31"
"ABS191","ELLS RIVER","AB07DA3005","AT TOWN OF FORT MCKAY WATER PUMPHOUSE STATION","57.23222000","-111.74361000","Centre","2011-04-19","12:05:00","","","11SWE00982-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Calculated","2355",".","meq/L","Major Ions","Ionic Balance (Calcd.)","","0.95","me/L","0.95","Milliequivalent per litre","","","","","95% still covered by ice, rotting ice. small open lead u/s on LB water fairly turbid. no field readings surveyor dead. COD was analyzed but not required, reason unknown, data left in WDS.","","","","2021-06-02 17:01:31"
"ABS191","ELLS RIVER","AB07DA3005","AT TOWN OF FORT MCKAY WATER PUMPHOUSE STATION","57.23222000","-111.74361000","Centre","2011-04-19","12:05:00","","","11SWE00982-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","4","ug/L","Minor Elements","Iron Dissolved","","424","µg/l","424","microgram per litre","","","","","95% still covered by ice, rotting ice. small open lead u/s on LB water fairly turbid. no field readings surveyor dead. COD was analyzed but not required, reason unknown, data left in WDS.","","","","2021-06-02 17:01:31"
"ABS191","ELLS RIVER","AB07DA3005","AT TOWN OF FORT MCKAY WATER PUMPHOUSE STATION","57.23222000","-111.74361000","Centre","2011-04-19","12:05:00","","","11SWE00982-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","4","ug/L","Minor Elements","Iron Total Recoverable","","1230","µg/l","1230","microgram per litre","","","","","95% still covered by ice, rotting ice. small open lead u/s on LB water fairly turbid. no field readings surveyor dead. COD was analyzed but not required, reason unknown, data left in WDS.","","","","2021-06-02 17:01:31"
