"Measuring program","Site name","Station number","Station name","Latitude","Longitude","Sampling location","Sample date","Sample time","Sample depth","Sample final depth","Sample number","Sample Matrix","Sample Type","Sample Collection","Laboratory","QC Sample (Y/N)","Lab QAQC Batch ID","Analysis method name","Analysis method code","Reporting Detection Limit (RDL)","RDL Unit","Parameter type group","Parameter type name","Parameter sign","Parameter value","Parameter unit symbol","Parameter value and sign","Parameter unit name","Lab Qualifier 1","Lab Qualifier 2","Lab Qualifier 3","Lab Qualifier 4","Sampling comment","Sample remark","Parameter remark","Parameter standard remark","Last modified date and time"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Lead Dissolved","","0.0204","µg/l","0.0204","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Lead Total Recoverable","","0.0482","µg/l","0.0482","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Lithium Dissolved","","3.13","µg/l","3.13","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Lithium Total Recoverable","","3.16","µg/l","3.16","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Manganese Dissolved","","159","µg/l","159","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Manganese Total Recoverable","","178","µg/l","178","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Molybdenum Dissolved","","0.120","µg/l","0.120","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Molybdenum Total Recoverable","","0.129","µg/l","0.129","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Nickel Dissolved","","0.144","µg/l","0.144","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Nickel Total Recoverable","","0.159","µg/l","0.159","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","pH - electrometric method","389","","pH units","Routine","pH","","6.93","---","6.93","scalar","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","FIELD","N","","pH is measured using an electronic meter with a glass pH electrode.","2731","","pH units","Routine","pH (Field)","","7.05","---","7.05","scalar","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Selenium Dissolved","<","0.100","µg/l","<0.100","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Selenium Total Recoverable","<","0.100","µg/l","<0.100","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Silver Dissolved","<","0.00050","µg/l","<0.00050","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Silver Total Recoverable","","0.0459","µg/l","0.0459","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Specific conductance using a conductivity meter with platinum electrodes","32","","uS/cm","Routine","Specific Conductance","","225","µS/cm","225","microsiemens per centimeter","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Strontium Dissolved","","63.8","µg/l","63.8","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Strontium Total Recoverable","","66.4","µg/l","66.4","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","FIELD","N","","Water temperature is measured using an electronic meter with a thermistor.","2733","","deg C","Routine","Temperature","","0.08","°C","0.08","degree Celsius","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Thallium Dissolved","","0.00130","µg/l","0.00130","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Thallium Total Recoverable","","0.00240","µg/l","0.00240","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Thorium Dissolved","","0.0329","µg/l","0.0329","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Thorium Total Recoverable","","0.0348","µg/l","0.0348","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Tin Dissolved","<","0.0300","µg/l","<0.0300","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Tin Total Recoverable","<","0.0300","µg/l","<0.0300","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Titanium Dissolved","","1.06","µg/l","1.06","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Titanium Total Recoverable","","3.14","µg/l","3.14","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","FIELD","N","","Pertaining to field observations of the water body and sample by descriptive code.","3364","","","Routine","Turbidity (Visual) At Site","","2.0000","---","2.0000","scalar","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Uranium Dissolved","","0.0247","µg/l","0.0247","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Uranium Total Recoverable","","0.0284","µg/l","0.0284","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Vanadium Dissolved","","0.149","µg/l","0.149","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Vanadium Total Recoverable","","0.400","µg/l","0.400","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Zinc Dissolved","","1.24","µg/l","1.24","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Zinc Total Recoverable","","1.25","µg/l","1.25","microgram per litre","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","FLUOROMETRY METHOD: NON-ACIDIFICATION","1931","","mg/m3","Biological","Chlorophyll A","","0.86","mg/m3","0.86","Milligram per cubic meter","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0475","U/S STANLEY CREEK (RAMP S5)","57.35306000","-111.33583000","Centre","2008-04-17","11:15:00","","","08SWE00500-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","KLETT-SOMERSON SPECTROPHOTOMETRIC METHOD","27","","TCU","Routine","Colour True","","80","TCU","80","True Colour Unit","","","","","EXTRACTED DATA SONDE FROM UNDER 1 FOOT OF WATER AND 1.5 FEET OF ICE; SOME SUSPENDED SOLIDS; FLOW ON ICE AND UNDER ICE","","","","2021-04-20 08:52:36"
