"Measuring program","Site name","Station number","Station name","Latitude","Longitude","Sampling location","Sample date","Sample time","Sample depth","Sample final depth","Sample number","Sample Matrix","Sample Type","Sample Collection","Laboratory","QC Sample (Y/N)","Lab QAQC Batch ID","Analysis method name","Analysis method code","Reporting Detection Limit (RDL)","RDL Unit","Parameter type group","Parameter type name","Parameter sign","Parameter value","Parameter unit symbol","Parameter value and sign","Parameter unit name","Lab Qualifier 1","Lab Qualifier 2","Lab Qualifier 3","Lab Qualifier 4","Sampling comment","Sample remark","Parameter remark","Parameter standard remark","Last modified date and time"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Carbon in water is determined by auto infrared analyzer.","3142","0.1","mg/L","Carbon","Carbon Dissolved Organic","","25.0","mg/l","25.0","milligram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-02-04 09:51:43"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Atomic absorption spectrometry","482","0.02","mg/L","Minor Elements","Iron Dissolved","","0.02","mg/l","0.02","milligram per litre","L: Off-scale high. Actual value is known to be greater than value given","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-02-04 09:51:43"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Atomic absorption spectrometry","482","0.005","mg/L","Major Ions","Potassium Dissolved/Filtered","","1.19","mg/l","1.19","milligram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-02-04 09:51:43"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Atomic absorption spectrometry","482","0.0005","mg/L","Major Ions","Magnesium Dissolved","","1.39","mg/l","1.39","milligram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-02-04 09:51:43"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Atomic absorption spectrometry","482","0.002","mg/L","Major Ions","Sodium Dissolved/Filtered","","1.42","mg/l","1.42","milligram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-02-04 09:51:43"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Ammonia by manual indophenol blue method","288","0.002","mg/L","Nutrients","Ammonia Dissolved","","0.023","mg/l","0.023","milligram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-02-04 09:51:43"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Total nitrogen (unfiltered) in water is determined by alkaline persulfate digestion and (3438)","3438","0.007","mg/L","Nutrients","Nitrogen Total","","1.71","mg/l","1.71","milligram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-02-04 09:51:43"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Total dissolved nitrogen (filtered) in water is determined by alkaline persulfate digestion (3435)","3435","0.007","mg/L","Nutrients","Nitrogen Dissolved","","1.24","mg/l","1.24","milligram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-02-04 09:51:43"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements in filtered samples are analyzed by ICP-MS. (2837)","2837","","ug/L","Minor Elements","Lead Dissolved","","0.0490","µg/l","0.0490","microgram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-02-04 09:51:43"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by ICP-MS (2845)","2845","","ug/L","Minor Elements","Lead Total Recoverable","","0.3700","µg/l","0.3700","microgram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-02-04 09:51:43"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Total unfiltered phosphorous using persulfate oxidation, ascorbic acid, molybdenum blue is determine","3627","0.001","mg/L","Nutrients","Phosphorus Total","","0.0490","mg/l","0.0490","milligram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-02-04 09:51:43"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Total filtered phosphorous using persulfate oxidation, ascorbic acid, molybdenum blue is determined ","3626","0.001","mg/L","Nutrients","Phosphorus Total Dissolved","","0.0080","mg/l","0.0080","milligram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-02-04 09:51:43"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Colourimetric (formation of molybdenum blue complex)","520","0.3","mg/L","Major Ions","Silicon","","0.30","mg/l","0.30","milligram per litre","L: Off-scale high. Actual value is known to be greater than value given","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-02-04 09:51:43"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Analysis of anions and cations by suppressed ion chromatography","2912","0.05","mg/L","Major Ions","Sulphate Dissolved","","0.42","mg/l","0.42","milligram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-02-04 09:51:43"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Turbidity by nephelometric method using a Hach turbidimeter (NTU units)","47","","NTU","Routine","Turbidity","","4.50","NTU","4.50","nephlometric turbidity unit","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-02-04 09:51:43"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Calculation of total Kjeldahl nitrogen","2185","0.007","mg/L","Nutrients","Nitrogen Kjeldahl Total","","1.710","mg/l","1.710","milligram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-03-12 11:26:14"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Calculated Value (135)","135","2.5","mg/L","Major Ions","Bicarbonate (Calcd.)","","13.1","mg/l","13.1","milligram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-02-04 09:51:43"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Total alkalinity by potentiometric titration (363)","363","2","mg/L","Major Ions","Alkalinity Total CaCO3","","10.7","mg/l","10.7","milligram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-02-04 09:51:43"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements in filtered samples are analyzed by ICP-MS. (2837)","2837","","ug/L","Minor Elements","Aluminum Dissolved","","17.40","µg/l","17.40","microgram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-03-12 12:37:00"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by ICP-MS (2845)","2845","","ug/L","Minor Elements","Aluminum Total Recoverable","","51.0","µg/l","51.0","microgram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-03-12 12:37:00"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements in filtered samples are analyzed by ICP-MS. (2837)","2837","","ug/L","Minor Elements","Antimony Dissolved","","0.0200","µg/l","0.0200","microgram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-03-12 12:37:00"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by ICP-MS (2845)","2845","","ug/L","Minor Elements","Antimony Total Recoverable","","0.0200","µg/l","0.0200","microgram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-03-12 12:37:00"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements in filtered samples are analyzed by ICP-MS. (2837)","2837","","ug/L","Minor Elements","Arsenic Dissolved","","0.40","µg/l","0.40","microgram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-03-12 12:37:00"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by ICP-MS (2845)","2845","","ug/L","Minor Elements","Arsenic Total Recoverable","","0.5","µg/l","0.5","microgram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-03-12 12:37:00"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements in filtered samples are analyzed by ICP-MS. (2837)","2837","","ug/L","Minor Elements","Barium Dissolved","","7.80","µg/l","7.80","microgram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-03-12 12:37:00"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by ICP-MS (2845)","2845","","ug/L","Minor Elements","Barium Total Recoverable","","11.1","µg/l","11.1","microgram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-03-12 12:37:00"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements in filtered samples are analyzed by ICP-MS. (2837)","2837","","ug/L","Minor Elements","Beryllium Dissolved","","0.0000","µg/l","0.0000","microgram per litre","L: Off-scale high. Actual value is known to be greater than value given","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-03-12 12:37:00"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by ICP-MS (2845)","2845","","ug/L","Minor Elements","Beryllium Total Recoverable","","0.0000","µg/l","0.0000","microgram per litre","L: Off-scale high. Actual value is known to be greater than value given","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-03-12 12:37:00"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements in filtered samples are analyzed by ICP-MS. (2837)","2837","","ug/L","Minor Elements","Bismuth Dissolved","","0.01","µg/l","0.01","microgram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-03-12 12:37:00"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by ICP-MS (2845)","2845","","ug/L","Minor Elements","Bismuth Total Recoverable","","0.0000","µg/l","0.0000","microgram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-03-12 12:37:00"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements in filtered samples are analyzed by ICP-MS. (2838)","2838","","ug/L","Minor Elements","Boron Dissolved","","9.90","µg/l","9.90","microgram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-03-12 12:37:00"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements in preserved samples are analyzed by ICP-MS. (2846)","2846","","ug/L","Minor Elements","Boron Total Recoverable","","11.0","µg/l","11.0","microgram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-03-12 12:37:00"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements in filtered samples are analyzed by ICP-MS. (2837)","2837","","ug/L","Minor Elements","Cadmium Dissolved","","0.02","µg/l","0.02","microgram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-03-12 12:37:00"
"ABS098","SM2","AB07CE0820","UNNAMED LAKE 82","55.79170000","-111.82500000","Centre","2003-08-28","07:00:00","","","03SWE01747","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by ICP-MS (2845)","2845","","ug/L","Minor Elements","Cadmium Total Recoverable","","0.03","µg/l","0.03","microgram per litre","","","","","","","ASL342 is RAMP SM2.  Fieldsheet and ARC metals PDF missing.","","2021-03-12 12:37:00"
