"Measuring program","Site name","Station number","Station name","Latitude","Longitude","Sampling location","Sample date","Sample time","Sample depth","Sample final depth","Sample number","Sample Matrix","Sample Type","Sample Collection","Laboratory","QC Sample (Y/N)","Lab QAQC Batch ID","Analysis method name","Analysis method code","Reporting Detection Limit (RDL)","RDL Unit","Parameter type group","Parameter type name","Parameter sign","Parameter value","Parameter unit symbol","Parameter value and sign","Parameter unit name","Lab Qualifier 1","Lab Qualifier 2","Lab Qualifier 3","Lab Qualifier 4","Sampling comment","Sample remark","Parameter remark","Parameter standard remark","Last modified date and time"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Bismuth Dissolved","","0.0119","µg/l","0.0119","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Bismuth Total Recoverable","","0.0127","µg/l","0.0127","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Boron Dissolved","","3.77","µg/l","3.77","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Boron Total Recoverable","","4.20","µg/l","4.20","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Cadmium Dissolved","","0.0292","µg/l","0.0292","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Cadmium Total Recoverable","","0.037","µg/l","0.037","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","mg/L","Major Ions","Chlorine Dissolved","","0.100","mg/l","0.100","milligram per litre","L: Off-scale high. Actual value is known to be greater than value given","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","mg/L","Major Ions","Chlorine Total Recoverable","","0.100","mg/l","0.100","milligram per litre","L: Off-scale high. Actual value is known to be greater than value given","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Chromium Dissolved","","0.229","µg/l","0.229","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Chromium Total Recoverable","","0.367","µg/l","0.367","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Cobalt Dissolved","","0.431","µg/l","0.431","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Cobalt Total Recoverable","","0.441","µg/l","0.441","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","True and apparent colour are determined using platinum-cobalt colourimetric method.","3535","1","rel units","Routine","Colour True","","205","---","205","scalar","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Copper Dissolved","","0.269","µg/l","0.269","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Copper Total Recoverable","","0.325","µg/l","0.325","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Iron Dissolved","","434","µg/l","434","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Iron Total Recoverable","","574","µg/l","574","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Lead Dissolved","","0.0837","µg/l","0.0837","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Lead Total Recoverable","","0.158","µg/l","0.158","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Lithium Dissolved","","1.10","µg/l","1.10","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Lithium Total Recoverable","","1.11","µg/l","1.11","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Manganese Dissolved","","63.6","µg/l","63.6","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Manganese Total Recoverable","","63.9","µg/l","63.9","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Molybdenum Dissolved","","0.0834","µg/l","0.0834","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Molybdenum Total Recoverable","","0.0984","µg/l","0.0984","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Nickel Dissolved","","0.631","µg/l","0.631","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Nickel Total Recoverable","","0.715","µg/l","0.715","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","pH - electrometric method","389","","pH units","Routine","pH","","4.75","---","4.75","scalar","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Selenium Dissolved","","0.0400","µg/l","0.0400","microgram per litre","L: Off-scale high. Actual value is known to be greater than value given","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Selenium Total Recoverable","","0.100","µg/l","0.100","microgram per litre","L: Off-scale high. Actual value is known to be greater than value given","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Silver Dissolved","","0.00050","µg/l","0.00050","microgram per litre","L: Off-scale high. Actual value is known to be greater than value given","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Silver Total Recoverable","","0.0148","µg/l","0.0148","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Specific conductance using a conductivity meter with platinum electrodes","32","0.3","uS/cm","Routine","Specific Conductance","","13.9","µS/cm","13.9","microsiemens per centimeter","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Strontium Dissolved","","5.60","µg/l","5.60","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Strontium Total Recoverable","","6.09","µg/l","6.09","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2009-08-20","12:00:00","","","09SWE00779","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Thallium Dissolved","","0.00540","µg/l","0.00540","microgram per litre","","","","","","","Main sample of UOA triplicate split, grab sample","","2021-02-04 09:51:43"
