"Measuring program","Site name","Station number","Station name","Latitude","Longitude","Sampling location","Sample date","Sample time","Sample depth","Sample final depth","Sample number","Sample Matrix","Sample Type","Sample Collection","Laboratory","QC Sample (Y/N)","Lab QAQC Batch ID","Analysis method name","Analysis method code","Reporting Detection Limit (RDL)","RDL Unit","Parameter type group","Parameter type name","Parameter sign","Parameter value","Parameter unit symbol","Parameter value and sign","Parameter unit name","Lab Qualifier 1","Lab Qualifier 2","Lab Qualifier 3","Lab Qualifier 4","Sampling comment","Sample remark","Parameter remark","Parameter standard remark","Last modified date and time"
"ABS098","NE10","AB07CD0260","UNNAMED LAKE 6","56.64170000","-110.20000000","Centre","2005-04-06","14:55:00","1","","05SWE00994","","DISCRETE SAMPLE (GRAB)","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Atomic absorption spectrometry","482","0.003","mg/L","Major Ions","Calcium Dissolved","","27.60","mg/l","27.60","milligram per litre","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White 776, Brown 219.  Lots of fine particles in water.  Sampled @ 1m.  Ice depth ~0.6m- soft ice.","","2021-02-04 09:51:43"
"ABS098","NE10","AB07CD0260","UNNAMED LAKE 6","56.64170000","-110.20000000","Centre","2005-04-06","14:55:00","1","","05SWE00994","","DISCRETE SAMPLE (GRAB)","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Fluorometry with ethanol extraction","484","0.02","ug/L","Biological","Chlorophyll A","","16.8","µg/l","16.8","microgram per litre","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White 776, Brown 219.  Lots of fine particles in water.  Sampled @ 1m.  Ice depth ~0.6m- soft ice.","","2021-03-12 11:26:14"
"ABS098","NE10","AB07CD0260","UNNAMED LAKE 6","56.64170000","-110.20000000","Centre","2005-04-06","14:55:00","1","","05SWE00994","","DISCRETE SAMPLE (GRAB)","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Analysis of anions and cations by suppressed ion chromatography","2912","0.03","mg/L","Major Ions","Chloride Dissolved","","0.580","mg/l","0.580","milligram per litre","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White 776, Brown 219.  Lots of fine particles in water.  Sampled @ 1m.  Ice depth ~0.6m- soft ice.","","2021-02-04 09:51:43"
"ABS098","NE10","AB07CD0260","UNNAMED LAKE 6","56.64170000","-110.20000000","Centre","2005-04-06","14:55:00","1","","05SWE00994","","DISCRETE SAMPLE (GRAB)","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Calculated value (pH)","137","2.5","mg/L","Major Ions","Carbonate (calcd.)","","2.50","mg/l","2.50","milligram per litre","L: Off-scale high. Actual value is known to be greater than value given","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White 776, Brown 219.  Lots of fine particles in water.  Sampled @ 1m.  Ice depth ~0.6m- soft ice.","","2021-02-04 09:51:43"
"ABS098","NE10","AB07CD0260","UNNAMED LAKE 6","56.64170000","-110.20000000","Centre","2005-04-06","14:55:00","1","","05SWE00994","","DISCRETE SAMPLE (GRAB)","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Carbon in water is determined by auto infrared analyzer.","3142","0.1","mg/L","Carbon","Carbon Dissolved Inorganic","","25.3","mg/l","25.3","milligram per litre","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White 776, Brown 219.  Lots of fine particles in water.  Sampled @ 1m.  Ice depth ~0.6m- soft ice.","","2021-02-04 09:51:43"
"ABS098","NE10","AB07CD0260","UNNAMED LAKE 6","56.64170000","-110.20000000","Centre","2005-04-06","14:55:00","1","","05SWE00994","","DISCRETE SAMPLE (GRAB)","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Carbon in water is determined by auto infrared analyzer.","3142","0.1","mg/L","Carbon","Carbon Dissolved Organic","","26.2","mg/l","26.2","milligram per litre","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White 776, Brown 219.  Lots of fine particles in water.  Sampled @ 1m.  Ice depth ~0.6m- soft ice.","","2021-02-04 09:51:43"
"ABS098","NE10","AB07CD0260","UNNAMED LAKE 6","56.64170000","-110.20000000","Centre","2005-04-06","14:55:00","1","","05SWE00994","","DISCRETE SAMPLE (GRAB)","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","FIELD","N","","Depth of water at time of sampling","2176","","m","Field Observations","Water depth","","1.80","m","1.80","meter","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White 776, Brown 219.  Lots of fine particles in water.  Sampled @ 1m.  Ice depth ~0.6m- soft ice.","","2021-02-04 09:51:43"
"ABS098","NE10","AB07CD0260","UNNAMED LAKE 6","56.64170000","-110.20000000","Centre","2005-04-06","14:55:00","1","","05SWE00994","","DISCRETE SAMPLE (GRAB)","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","FIELD","N","","Depth measured vertically in meters from the surface of river, lake…","2214","","m","Field Observations","Depth of sampling from surface","","1.00","m","1.00","meter","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White 776, Brown 219.  Lots of fine particles in water.  Sampled @ 1m.  Ice depth ~0.6m- soft ice.","","2021-02-04 09:51:43"
"ABS098","NE10","AB07CD0260","UNNAMED LAKE 6","56.64170000","-110.20000000","Centre","2005-04-06","14:55:00","1","","05SWE00994","","DISCRETE SAMPLE (GRAB)","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Atomic absorption spectrometry","482","0.02","mg/L","Minor Elements","Iron Dissolved","","0.24","mg/l","0.24","milligram per litre","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White 776, Brown 219.  Lots of fine particles in water.  Sampled @ 1m.  Ice depth ~0.6m- soft ice.","","2021-02-04 09:51:43"
"ABS098","NE10","AB07CD0260","UNNAMED LAKE 6","56.64170000","-110.20000000","Centre","2005-04-06","14:55:00","1","","05SWE00994","","DISCRETE SAMPLE (GRAB)","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Atomic absorption spectrometry","482","0.005","mg/L","Major Ions","Potassium Dissolved/Filtered","","1.60","mg/l","1.60","milligram per litre","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White 776, Brown 219.  Lots of fine particles in water.  Sampled @ 1m.  Ice depth ~0.6m- soft ice.","","2021-02-04 09:51:43"
"ABS098","NE10","AB07CD0260","UNNAMED LAKE 6","56.64170000","-110.20000000","Centre","2005-04-06","14:55:00","1","","05SWE00994","","DISCRETE SAMPLE (GRAB)","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Atomic absorption spectrometry","482","0.0005","mg/L","Major Ions","Magnesium Dissolved","","6.83","mg/l","6.83","milligram per litre","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White 776, Brown 219.  Lots of fine particles in water.  Sampled @ 1m.  Ice depth ~0.6m- soft ice.","","2021-02-04 09:51:43"
"ABS098","NE10","AB07CD0260","UNNAMED LAKE 6","56.64170000","-110.20000000","Centre","2005-04-06","14:55:00","1","","05SWE00994","","DISCRETE SAMPLE (GRAB)","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Atomic absorption spectrometry","482","0.002","mg/L","Major Ions","Sodium Dissolved/Filtered","","8.04","mg/l","8.04","milligram per litre","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White 776, Brown 219.  Lots of fine particles in water.  Sampled @ 1m.  Ice depth ~0.6m- soft ice.","","2021-02-04 09:51:43"
"ABS098","NE10","AB07CD0260","UNNAMED LAKE 6","56.64170000","-110.20000000","Centre","2005-04-06","14:55:00","1","","05SWE00994","","DISCRETE SAMPLE (GRAB)","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Ammonia by manual indophenol blue method","288","0.002","mg/L","Nutrients","Ammonia Dissolved","","0.057","mg/l","0.057","milligram per litre","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White 776, Brown 219.  Lots of fine particles in water.  Sampled @ 1m.  Ice depth ~0.6m- soft ice.","","2021-02-04 09:51:43"
"ABS098","NE10","AB07CD0260","UNNAMED LAKE 6","56.64170000","-110.20000000","Centre","2005-04-06","14:55:00","1","","05SWE00994","","DISCRETE SAMPLE (GRAB)","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Total nitrogen (unfiltered) in water is determined by alkaline persulfate digestion and (3438)","3438","0.007","mg/L","Nutrients","Nitrogen Total","","1.82","mg/l","1.82","milligram per litre","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White 776, Brown 219.  Lots of fine particles in water.  Sampled @ 1m.  Ice depth ~0.6m- soft ice.","","2021-02-04 09:51:43"
"ABS098","NE10","AB07CD0260","UNNAMED LAKE 6","56.64170000","-110.20000000","Centre","2005-04-06","14:55:00","1","","05SWE00994","","DISCRETE SAMPLE (GRAB)","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Total dissolved nitrogen (filtered) in water is determined by alkaline persulfate digestion (3435)","3435","0.007","mg/L","Nutrients","Nitrogen Dissolved","","1.46","mg/l","1.46","milligram per litre","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White 776, Brown 219.  Lots of fine particles in water.  Sampled @ 1m.  Ice depth ~0.6m- soft ice.","","2021-02-04 09:51:43"
"ABS098","NE10","AB07CD0260","UNNAMED LAKE 6","56.64170000","-110.20000000","Centre","2005-04-06","14:55:00","1","","05SWE00994","","DISCRETE SAMPLE (GRAB)","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Total unfiltered phosphorous using persulfate oxidation, ascorbic acid, molybdenum blue is determine","3627","0.001","mg/L","Nutrients","Phosphorus Total","","0.0690","mg/l","0.0690","milligram per litre","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White 776, Brown 219.  Lots of fine particles in water.  Sampled @ 1m.  Ice depth ~0.6m- soft ice.","","2021-02-04 09:51:43"
"ABS098","NE10","AB07CD0260","UNNAMED LAKE 6","56.64170000","-110.20000000","Centre","2005-04-06","14:55:00","1","","05SWE00994","","DISCRETE SAMPLE (GRAB)","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Total filtered phosphorous using persulfate oxidation, ascorbic acid, molybdenum blue is determined ","3626","0.001","mg/L","Nutrients","Phosphorus Total Dissolved","","0.0090","mg/l","0.0090","milligram per litre","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White 776, Brown 219.  Lots of fine particles in water.  Sampled @ 1m.  Ice depth ~0.6m- soft ice.","","2021-02-04 09:51:43"
"ABS098","NE10","AB07CD0260","UNNAMED LAKE 6","56.64170000","-110.20000000","Centre","2005-04-06","14:55:00","1","","05SWE00994","","DISCRETE SAMPLE (GRAB)","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Colourimetric (formation of molybdenum blue complex)","520","0.3","mg/L","Major Ions","Silicon","","0.31","mg/l","0.31","milligram per litre","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White 776, Brown 219.  Lots of fine particles in water.  Sampled @ 1m.  Ice depth ~0.6m- soft ice.","","2021-02-04 09:51:43"
"ABS098","NE10","AB07CD0260","UNNAMED LAKE 6","56.64170000","-110.20000000","Centre","2005-04-06","14:55:00","1","","05SWE00994","","DISCRETE SAMPLE (GRAB)","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Analysis of anions and cations by suppressed ion chromatography","2912","0.05","mg/L","Major Ions","Sulphate Dissolved","","0.43","mg/l","0.43","milligram per litre","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White 776, Brown 219.  Lots of fine particles in water.  Sampled @ 1m.  Ice depth ~0.6m- soft ice.","","2021-02-04 09:51:43"
"ABS098","NE10","AB07CD0260","UNNAMED LAKE 6","56.64170000","-110.20000000","Centre","2005-04-06","14:55:00","1","","05SWE00994","","DISCRETE SAMPLE (GRAB)","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Turbidity by nephelometric method using a Hach turbidimeter (NTU units)","47","","NTU","Routine","Turbidity","","3.50","NTU","3.50","nephlometric turbidity unit","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White 776, Brown 219.  Lots of fine particles in water.  Sampled @ 1m.  Ice depth ~0.6m- soft ice.","","2021-02-04 09:51:43"
"ABS098","NE10","AB07CD0260","UNNAMED LAKE 6","56.64170000","-110.20000000","Centre","2005-04-06","14:55:00","1","","05SWE00994","","DISCRETE SAMPLE (GRAB)","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Calculation of total Kjeldahl nitrogen","2185","0.007","mg/L","Nutrients","Nitrogen Kjeldahl Total","","1.810","mg/l","1.810","milligram per litre","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White 776, Brown 219.  Lots of fine particles in water.  Sampled @ 1m.  Ice depth ~0.6m- soft ice.","","2021-03-12 11:26:14"
"ABS098","NE10","AB07CD0260","UNNAMED LAKE 6","56.64170000","-110.20000000","Centre","2005-04-06","14:55:00","1","","05SWE00994","","DISCRETE SAMPLE (GRAB)","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Calculated Value (135)","135","2.5","mg/L","Major Ions","Bicarbonate (Calcd.)","","138.4","mg/l","138.4","milligram per litre","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White 776, Brown 219.  Lots of fine particles in water.  Sampled @ 1m.  Ice depth ~0.6m- soft ice.","","2021-02-04 09:51:43"
"ABS098","NE10","AB07CD0260","UNNAMED LAKE 6","56.64170000","-110.20000000","Centre","2005-04-06","14:55:00","1","","05SWE00994","","DISCRETE SAMPLE (GRAB)","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Total alkalinity by potentiometric titration (363)","363","2","mg/L","Major Ions","Alkalinity Total CaCO3","","114","mg/l","114","milligram per litre","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White 776, Brown 219.  Lots of fine particles in water.  Sampled @ 1m.  Ice depth ~0.6m- soft ice.","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2005-04-06","14:15:00","0.5","","05SWE00995","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","True and apparent colour are determined using platinum-cobalt colourimetric method.","3535","1","rel units","Routine","Colour True","","486","---","486","scalar","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White E60, Brown 6.  Sampled @ 0.5m.  Pink coloring to water.","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2005-04-06","14:15:00","0.5","","05SWE00995","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","FIELD","N","","Specific conductance is measured using an electronic meter with nickel cell.","2732","","uS/cm","Routine","Conductance (Field)","","32.0","µS/cm","32.0","microsiemens per centimeter","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White E60, Brown 6.  Sampled @ 0.5m.  Pink coloring to water.","A >10% difference was noted between lab and field measures of Electrical Conductivity","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2005-04-06","14:15:00","0.5","","05SWE00995","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","FIELD","N","","Field observation pertaining to physical presence (depth) in meters at the site.","3366","","m","Field Observations","Ice Thickness Estimate","","0.7","m","0.7","meter","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White E60, Brown 6.  Sampled @ 0.5m.  Pink coloring to water.","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2005-04-06","14:15:00","0.5","","05SWE00995","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","pH - electrometric method","389","","pH units","Routine","pH","","5.14","---","5.14","scalar","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White E60, Brown 6.  Sampled @ 0.5m.  Pink coloring to water.","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2005-04-06","14:15:00","0.5","","05SWE00995","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","FIELD","N","","pH is measured using an electronic meter with a glass pH electrode.","2731","","pH units","Routine","pH (Field)","","5.23","---","5.23","scalar","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White E60, Brown 6.  Sampled @ 0.5m.  Pink coloring to water.","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2005-04-06","14:15:00","0.5","","05SWE00995","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","FIELD","N","","Closed flow cell; platinum electrode","31","","mV","Routine","Redox Potential","","189.2","mV","189.2","millivolt","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White E60, Brown 6.  Sampled @ 0.5m.  Pink coloring to water.","","2021-02-04 09:51:43"
"ABS098","SM9","AB07CE0700","UNNAMED LAKE A24","56.22250000","-111.25180000","Centre","2005-04-06","14:15:00","0.5","","05SWE00995","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Specific conductance using a conductivity meter with platinum electrodes","32","0.3","uS/cm","Routine","Specific Conductance","","21.3","µS/cm","21.3","microsiemens per centimeter","","","","","","","Extra seasonal sampling; Metals analysis was not done, reason unknown, too late to follow up. White E60, Brown 6.  Sampled @ 0.5m.  Pink coloring to water.","A >10% difference was noted between lab and field measures of Electrical Conductivity","2021-02-04 09:51:43"
