"Measuring program","Site name","Station number","Station name","Latitude","Longitude","Sampling location","Sample date","Sample time","Sample depth","Sample final depth","Sample number","Sample Matrix","Sample Type","Sample Collection","Laboratory","QC Sample (Y/N)","Lab QAQC Batch ID","Analysis method name","Analysis method code","Reporting Detection Limit (RDL)","RDL Unit","Parameter type group","Parameter type name","Parameter sign","Parameter value","Parameter unit symbol","Parameter value and sign","Parameter unit name","Lab Qualifier 1","Lab Qualifier 2","Lab Qualifier 3","Lab Qualifier 4","Sampling comment","Sample remark","Parameter remark","Parameter standard remark","Last modified date and time"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.003","ug/L","Minor Elements","Bismuth Dissolved","","0.00400","µg/l","0.00400","microgram per litre","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.001","ug/L","Minor Elements","Bismuth Total Recoverable","","0.00500","µg/l","0.00500","microgram per litre","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.13","ug/L","Minor Elements","Boron Dissolved","","3.72","µg/l","3.72","microgram per litre","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.1","ug/L","Minor Elements","Boron Total Recoverable","","3.80","µg/l","3.80","microgram per litre","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.002","ug/L","Minor Elements","Cadmium Dissolved","","0.00200","µg/l","0.00200","microgram per litre","L: Off-scale high. Actual value is known to be greater than value given","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.002","ug/L","Minor Elements","Cadmium Total Recoverable","","0.007","µg/l","0.007","microgram per litre","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Inductively coupled argon plasma (ICAP) emission spectrometry","1516","0.005","mg/L","Major Ions","Calcium Dissolved","","3.610","mg/l","3.610","milligram per litre","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.03","mg/L","Major Ions","Chlorine Dissolved","","0.310","mg/l","0.310","milligram per litre","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.04","mg/L","Major Ions","Chlorine Total Recoverable","","0.320","mg/l","0.320","milligram per litre","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.1","ug/L","Minor Elements","Chromium Dissolved","","0.300","µg/l","0.300","microgram per litre","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.03","ug/L","Minor Elements","Chromium Total Recoverable","","0.260","µg/l","0.260","microgram per litre","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.002","ug/L","Minor Elements","Cobalt Dissolved","","0.0500","µg/l","0.0500","microgram per litre","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.002","ug/L","Minor Elements","Cobalt Total Recoverable","","0.0790","µg/l","0.0790","microgram per litre","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","True and apparent colour are determined using platinum-cobalt colourimetric method.","3535","1","rel units","Routine","Colour True","","250","---","250","scalar","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.08","ug/L","Minor Elements","Copper Dissolved","","0.0800","µg/l","0.0800","microgram per litre","L: Off-scale high. Actual value is known to be greater than value given","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.05","ug/L","Minor Elements","Copper Total Recoverable","","0.0500","µg/l","0.0500","microgram per litre","L: Off-scale high. Actual value is known to be greater than value given","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.6","ug/L","Minor Elements","Iron Dissolved","","200","µg/l","200","microgram per litre","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.7","ug/L","Minor Elements","Iron Total Recoverable","","305","µg/l","305","microgram per litre","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.004","ug/L","Minor Elements","Lead Dissolved","","0.0320","µg/l","0.0320","microgram per litre","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.003","ug/L","Minor Elements","Lead Total Recoverable","","0.0750","µg/l","0.0750","microgram per litre","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.02","ug/L","Minor Elements","Lithium Dissolved","","0.680","µg/l","0.680","microgram per litre","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.05","ug/L","Minor Elements","Lithium Total Recoverable","","0.710","µg/l","0.710","microgram per litre","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Inductively coupled argon plasma (ICAP) emission spectrometry","1516","0.01","mg/L","Major Ions","Magnesium Dissolved","","1.090","mg/l","1.090","milligram per litre","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.01","ug/L","Minor Elements","Manganese Dissolved","","18.5","µg/l","18.5","microgram per litre","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.005","ug/L","Minor Elements","Manganese Total Recoverable","","24.6","µg/l","24.6","microgram per litre","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Aqueous MeHg by isotope dilution, distillation, aqueous ethylation, purge and trap and ICP-MS.","3735","0.01","ng/L","Minor Elements","Methyl Mercury","","0.083","ng/L","0.083","nanogram per liter","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.002","ug/L","Minor Elements","Molybdenum Dissolved","","0.0350","µg/l","0.0350","microgram per litre","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.002","ug/L","Minor Elements","Molybdenum Total Recoverable","","0.0690","µg/l","0.0690","microgram per litre","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.006","ug/L","Minor Elements","Nickel Dissolved","","0.0380","µg/l","0.0380","microgram per litre","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.008","ug/L","Minor Elements","Nickel Total Recoverable","","0.215","µg/l","0.215","microgram per litre","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","pH - electrometric method","389","","pH units","Routine","pH","","6.51","---","6.51","scalar","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Inductively coupled argon plasma (ICAP) emission spectrometry","1516","0.009","mg/L","Major Ions","Potassium Dissolved/Filtered","","0.05","mg/l","0.05","milligram per litre","","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.04","ug/L","Minor Elements","Selenium Dissolved","","0.0400","µg/l","0.0400","microgram per litre","L: Off-scale high. Actual value is known to be greater than value given","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.06","ug/L","Minor Elements","Selenium Total Recoverable","","0.0600","µg/l","0.0600","microgram per litre","L: Off-scale high. Actual value is known to be greater than value given","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
"ABS098","NE7","AB07DC0540","UNNAMED LAKE P27","57.14660000","-110.86280000","Centre","2015-08-24","12:45:00","","","15SWE05408","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.001","ug/L","Minor Elements","Silver Dissolved","","0.00100","µg/l","0.00100","microgram per litre","L: Off-scale high. Actual value is known to be greater than value given","","","","","","aphan; secchi and depths not recorded-taken from helicopter","","2021-02-04 09:51:43"
