"Measuring program","Site name","Station number","Station name","Latitude","Longitude","Sampling location","Sample date","Sample time","Sample depth","Sample final depth","Sample number","Sample Matrix","Sample Type","Sample Collection","Laboratory","QC Sample (Y/N)","Lab QAQC Batch ID","Analysis method name","Analysis method code","Reporting Detection Limit (RDL)","RDL Unit","Parameter type group","Parameter type name","Parameter sign","Parameter value","Parameter unit symbol","Parameter value and sign","Parameter unit name","Lab Qualifier 1","Lab Qualifier 2","Lab Qualifier 3","Lab Qualifier 4","Sampling comment","Sample remark","Parameter remark","Parameter standard remark","Last modified date and time"
"ABS098","BM10","AB07DA3090","UNNAMED LAKE P13","57.31410000","-112.39450000","Centre","2013-08-25","16:00:00","","","13SWE02152","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.1","ug/L","Minor Elements","Lead Total Recoverable","","0.582","µg/l","0.582","microgram per litre","","","","","","","pale, yellow water. lots of suspended organic matter 10% macrophytes. sampled by helicopter","","2021-02-04 09:51:43"
"ABS098","BM10","AB07DA3090","UNNAMED LAKE P13","57.31410000","-112.39450000","Centre","2013-08-25","16:00:00","","","13SWE02152","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.2","ug/L","Minor Elements","Lithium Dissolved","","12.2","µg/l","12.2","microgram per litre","","","","","","","pale, yellow water. lots of suspended organic matter 10% macrophytes. sampled by helicopter","","2021-02-04 09:51:43"
"ABS098","BM10","AB07DA3090","UNNAMED LAKE P13","57.31410000","-112.39450000","Centre","2013-08-25","16:00:00","","","13SWE02152","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.2","ug/L","Minor Elements","Lithium Total Recoverable","","12.3","µg/l","12.3","microgram per litre","","","","","","","pale, yellow water. lots of suspended organic matter 10% macrophytes. sampled by helicopter","","2021-02-04 09:51:43"
"ABS098","BM10","AB07DA3090","UNNAMED LAKE P13","57.31410000","-112.39450000","Centre","2013-08-25","16:00:00","","","13SWE02152","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.1","ug/L","Minor Elements","Manganese Dissolved","","1.86","µg/l","1.86","microgram per litre","","","","","","","pale, yellow water. lots of suspended organic matter 10% macrophytes. sampled by helicopter","","2021-02-04 09:51:43"
"ABS098","BM10","AB07DA3090","UNNAMED LAKE P13","57.31410000","-112.39450000","Centre","2013-08-25","16:00:00","","","13SWE02152","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.1","ug/L","Minor Elements","Manganese Total Recoverable","","75.3","µg/l","75.3","microgram per litre","","","","","","","pale, yellow water. lots of suspended organic matter 10% macrophytes. sampled by helicopter","","2021-02-04 09:51:43"
"ABS098","BM10","AB07DA3090","UNNAMED LAKE P13","57.31410000","-112.39450000","Centre","2013-08-25","16:00:00","","","13SWE02152","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Aqueous MeHg by isotope dilution, distillation, aqueous ethylation, purge and trap and ICP-MS.","3735","0.016","ng/L","Minor Elements","Methyl Mercury","","0.038","ng/L","0.038","nanogram per liter","","","","","","","pale, yellow water. lots of suspended organic matter 10% macrophytes. sampled by helicopter","","2021-02-04 09:51:43"
"ABS098","BM10","AB07DA3090","UNNAMED LAKE P13","57.31410000","-112.39450000","Centre","2013-08-25","16:00:00","","","13SWE02152","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.1","ug/L","Minor Elements","Molybdenum Dissolved","","0.0198","µg/l","0.0198","microgram per litre","","","","","","","pale, yellow water. lots of suspended organic matter 10% macrophytes. sampled by helicopter","","2021-02-04 09:51:43"
"ABS098","BM10","AB07DA3090","UNNAMED LAKE P13","57.31410000","-112.39450000","Centre","2013-08-25","16:00:00","","","13SWE02152","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.1","ug/L","Minor Elements","Molybdenum Total Recoverable","","0.0360","µg/l","0.0360","microgram per litre","","","","","","","pale, yellow water. lots of suspended organic matter 10% macrophytes. sampled by helicopter","","2021-02-04 09:51:43"
"ABS098","BM10","AB07DA3090","UNNAMED LAKE P13","57.31410000","-112.39450000","Centre","2013-08-25","16:00:00","","","13SWE02152","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.1","ug/L","Minor Elements","Nickel Dissolved","","0.116","µg/l","0.116","microgram per litre","","","","","","","pale, yellow water. lots of suspended organic matter 10% macrophytes. sampled by helicopter","","2021-02-04 09:51:43"
"ABS098","BM10","AB07DA3090","UNNAMED LAKE P13","57.31410000","-112.39450000","Centre","2013-08-25","16:00:00","","","13SWE02152","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.1","ug/L","Minor Elements","Nickel Total Recoverable","","0.221","µg/l","0.221","microgram per litre","","","","","","","pale, yellow water. lots of suspended organic matter 10% macrophytes. sampled by helicopter","","2021-02-04 09:51:43"
"ABS098","BM10","AB07DA3090","UNNAMED LAKE P13","57.31410000","-112.39450000","Centre","2013-08-25","16:00:00","","","13SWE02152","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","pH - electrometric method","389","","pH units","Routine","pH","","7.41","---","7.41","scalar","","","","","","","pale, yellow water. lots of suspended organic matter 10% macrophytes. sampled by helicopter","","2021-02-04 09:51:43"
"ABS098","BM10","AB07DA3090","UNNAMED LAKE P13","57.31410000","-112.39450000","Centre","2013-08-25","16:00:00","","","13SWE02152","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.3","ug/L","Minor Elements","Selenium Dissolved","","0.100","µg/l","0.100","microgram per litre","L: Off-scale high. Actual value is known to be greater than value given","","","","","","pale, yellow water. lots of suspended organic matter 10% macrophytes. sampled by helicopter","","2021-02-04 09:51:43"
"ABS098","BM10","AB07DA3090","UNNAMED LAKE P13","57.31410000","-112.39450000","Centre","2013-08-25","16:00:00","","","13SWE02152","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.3","ug/L","Minor Elements","Selenium Total Recoverable","","0.100","µg/l","0.100","microgram per litre","L: Off-scale high. Actual value is known to be greater than value given","","","","","","pale, yellow water. lots of suspended organic matter 10% macrophytes. sampled by helicopter","","2021-02-04 09:51:43"
"ABS098","BM10","AB07DA3090","UNNAMED LAKE P13","57.31410000","-112.39450000","Centre","2013-08-25","16:00:00","","","13SWE02152","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.01","ug/L","Minor Elements","Silver Dissolved","","0.00050","µg/l","0.00050","microgram per litre","L: Off-scale high. Actual value is known to be greater than value given","","","","","","pale, yellow water. lots of suspended organic matter 10% macrophytes. sampled by helicopter","","2021-02-04 09:51:43"
"ABS098","BM10","AB07DA3090","UNNAMED LAKE P13","57.31410000","-112.39450000","Centre","2013-08-25","16:00:00","","","13SWE02152","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.01","ug/L","Minor Elements","Silver Total Recoverable","","0.0342","µg/l","0.0342","microgram per litre","","","","","","","pale, yellow water. lots of suspended organic matter 10% macrophytes. sampled by helicopter","","2021-02-04 09:51:43"
